"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-04-16",7,7,"b.1",1,0.768292682926829,NA
"2020-04-16",0,0,"b.1.1",0,0,NA
"2020-04-16",0,0,"b.1.1.7",0,0.0853658536585366,"Alpha"
"2020-04-16",0,0,"other",0,0.146341463414634,NA
"2020-04-17",1,1,"b.1",1,0.827586206896552,NA
"2020-04-17",0,0,"b.1.1",0,0,NA
"2020-04-17",0,0,"b.1.1.7",0,0.0804597701149425,"Alpha"
"2020-04-17",0,0,"other",0,0.0919540229885057,NA
"2020-04-18",0,0,"b.1",0,0.792682926829268,NA
"2020-04-18",0,0,"b.1.1",0,0,NA
"2020-04-18",0,0,"b.1.1.7",0,0.0853658536585366,"Alpha"
"2020-04-18",0,0,"other",0,0.121951219512195,NA
"2020-04-19",0,0,"b.1",0,0.791208791208791,NA
"2020-04-19",0,0,"b.1.1",0,0,NA
"2020-04-19",0,0,"b.1.1.7",0,0.0769230769230769,"Alpha"
"2020-04-19",0,0,"other",0,0.131868131868132,NA
"2020-04-20",0,0,"b.1",0,0.909090909090909,NA
"2020-04-20",0,0,"b.1.1",0,0,NA
"2020-04-20",0,0,"b.1.1.7",0,0.0909090909090909,"Alpha"
"2020-04-20",0,0,"other",0,0,NA
"2020-04-21",1,1,"b.1",1,1,NA
"2020-04-21",0,0,"b.1.1",0,0,NA
"2020-04-21",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-21",0,0,"other",0,0,NA
"2020-04-22",0,0,"b.1",0,1,NA
"2020-04-22",0,0,"b.1.1",0,0,NA
"2020-04-22",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-22",0,0,"other",0,0,NA
"2020-04-23",2,2,"b.1",1,1,NA
"2020-04-23",0,0,"b.1.1",0,0,NA
"2020-04-23",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-23",0,0,"other",0,0,NA
"2020-04-24",0,0,"b.1",0,1,NA
"2020-04-24",0,0,"b.1.1",0,0,NA
"2020-04-24",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-24",0,0,"other",0,0,NA
"2020-04-25",0,0,"b.1",0,1,NA
"2020-04-25",0,0,"b.1.1",0,0,NA
"2020-04-25",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-25",0,0,"other",0,0,NA
"2020-04-26",0,0,"b.1",0,1,NA
"2020-04-26",0,0,"b.1.1",0,0,NA
"2020-04-26",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-26",0,0,"other",0,0,NA
"2020-04-27",2,2,"b.1",1,1,NA
"2020-04-27",0,0,"b.1.1",0,0,NA
"2020-04-27",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-27",0,0,"other",0,0,NA
"2020-04-28",2,2,"b.1",1,1,NA
"2020-04-28",0,0,"b.1.1",0,0,NA
"2020-04-28",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-28",0,0,"other",0,0,NA
"2020-04-29",3,3,"b.1",1,1,NA
"2020-04-29",0,0,"b.1.1",0,0,NA
"2020-04-29",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-29",0,0,"other",0,0,NA
"2020-04-30",1,1,"b.1",1,1,NA
"2020-04-30",0,0,"b.1.1",0,0,NA
"2020-04-30",0,0,"b.1.1.7",0,0,"Alpha"
"2020-04-30",0,0,"other",0,0,NA
"2020-05-01",4,3,"b.1",0.75,0.916666666666667,NA
