"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-06-27",0,0,"b.1.311",0,0,NA
"2020-06-27",4,3,"other",0.75,0.833333333333333,NA
"2020-06-28",0,0,"b.1",0,0,NA
"2020-06-28",0,0,"b.1.1",0,0,NA
"2020-06-28",0,0,"b.1.2",0,0.0714285714285714,NA
"2020-06-28",0,0,"b.1.311",0,0,NA
"2020-06-28",3,3,"other",1,0.928571428571429,NA
"2020-06-29",2,1,"b.1",0.5,0.0666666666666667,NA
"2020-06-29",0,0,"b.1.1",0,0,NA
"2020-06-29",0,0,"b.1.2",0,0.0666666666666667,NA
"2020-06-29",0,0,"b.1.311",0,0,NA
"2020-06-29",2,1,"other",0.5,0.866666666666667,NA
"2020-06-30",0,0,"b.1",0,0.0666666666666667,NA
"2020-06-30",0,0,"b.1.1",0,0,NA
"2020-06-30",0,0,"b.1.2",0,0.0666666666666667,NA
"2020-06-30",0,0,"b.1.311",0,0,NA
"2020-06-30",1,1,"other",1,0.866666666666667,NA
"2020-07-01",1,1,"b.1",1,0.133333333333333,NA
"2020-07-01",0,0,"b.1.1",0,0,NA
"2020-07-01",0,0,"b.1.2",0,0.0666666666666667,NA
"2020-07-01",0,0,"b.1.311",0,0,NA
"2020-07-01",0,0,"other",0,0.8,NA
"2020-07-02",0,0,"b.1",0,0.133333333333333,NA
"2020-07-02",0,0,"b.1.1",0,0,NA
"2020-07-02",0,0,"b.1.2",0,0.0666666666666667,NA
"2020-07-02",0,0,"b.1.311",0,0,NA
"2020-07-02",2,2,"other",1,0.8,NA
"2020-07-03",0,0,"b.1",0,0.133333333333333,NA
"2020-07-03",0,0,"b.1.1",0,0,NA
"2020-07-03",0,0,"b.1.2",0,0.0666666666666667,NA
"2020-07-03",0,0,"b.1.311",0,0,NA
"2020-07-03",2,2,"other",1,0.8,NA
"2020-07-04",0,0,"b.1",0,0.166666666666667,NA
"2020-07-04",0,0,"b.1.1",0,0,NA
"2020-07-04",0,0,"b.1.2",0,0,NA
"2020-07-04",0,0,"b.1.311",0,0,NA
"2020-07-04",1,1,"other",1,0.833333333333333,NA
"2020-07-05",0,0,"b.1",0,0.222222222222222,NA
"2020-07-05",0,0,"b.1.1",0,0,NA
"2020-07-05",0,0,"b.1.2",0,0,NA
"2020-07-05",0,0,"b.1.311",0,0,NA
"2020-07-05",0,0,"other",0,0.777777777777778,NA
"2020-07-06",0,0,"b.1",0,0.1,NA
"2020-07-06",0,0,"b.1.1",0,0,NA
"2020-07-06",3,1,"b.1.2",0.333333333333333,0.1,NA
"2020-07-06",0,0,"b.1.311",0,0,NA
