"","X","date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"181",8442,"2020-04-16",6,2,"b.1",0.333333333333333,0.252873563218391,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"182",9366,"2020-04-16",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"183",39163,"2020-04-16",6,4,"other",0.666666666666667,0.494252873563218,NA
"184",7252,"2020-04-17",0,0,"b",0,0.195402298850575,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"185",8443,"2020-04-17",15,12,"b.1",0.8,0.32183908045977,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"186",9367,"2020-04-17",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"187",39164,"2020-04-17",15,3,"other",0.2,0.482758620689655,NA
"188",7253,"2020-04-18",0,0,"b",0,0.180851063829787,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"189",8444,"2020-04-18",10,7,"b.1",0.7,0.372340425531915,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"190",9368,"2020-04-18",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"191",39165,"2020-04-18",10,3,"other",0.3,0.446808510638298,NA
"192",7254,"2020-04-19",11,1,"b",0.0909090909090909,0.178217821782178,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"193",8445,"2020-04-19",11,7,"b.1",0.636363636363636,0.396039603960396,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"194",9369,"2020-04-19",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"195",39166,"2020-04-19",11,3,"other",0.272727272727273,0.425742574257426,NA
"196",7255,"2020-04-20",0,0,"b",0,0.105769230769231,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"197",8446,"2020-04-20",31,30,"b.1",0.967741935483871,0.625,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"198",9370,"2020-04-20",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"199",39167,"2020-04-20",31,1,"other",0.032258064516129,0.269230769230769,NA
"200",7256,"2020-04-21",25,3,"b",0.12,0.055045871559633,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"201",8447,"2020-04-21",25,18,"b.1",0.72,0.73394495412844,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"202",9371,"2020-04-21",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"203",39168,"2020-04-21",25,4,"other",0.16,0.211009174311927,NA
"204",7257,"2020-04-22",0,0,"b",0,0.0330578512396694,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"205",8448,"2020-04-22",23,20,"b.1",0.869565217391304,0.793388429752066,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"206",9372,"2020-04-22",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"207",39169,"2020-04-22",23,3,"other",0.130434782608696,0.173553719008264,NA
"208",7258,"2020-04-23",0,0,"b",0,0.0303030303030303,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"209",8449,"2020-04-23",17,14,"b.1",0.823529411764706,0.818181818181818,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"210",9373,"2020-04-23",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"211",39170,"2020-04-23",17,3,"other",0.176470588235294,0.151515151515152,NA
"212",7259,"2020-04-24",16,1,"b",0.0625,0.037593984962406,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"213",8450,"2020-04-24",16,11,"b.1",0.6875,0.804511278195489,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"214",9374,"2020-04-24",16,1,"b.1.1",0.0625,0.0075187969924812,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"215",39171,"2020-04-24",16,3,"other",0.1875,0.150375939849624,NA
"216",7260,"2020-04-25",3,1,"b",0.333333333333333,0.0476190476190476,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"217",8451,"2020-04-25",3,2,"b.1",0.666666666666667,0.80952380952381,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"218",9375,"2020-04-25",0,0,"b.1.1",0,0.00793650793650794,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"219",39172,"2020-04-25",0,0,"other",0,0.134920634920635,NA
"220",7261,"2020-04-26",0,0,"b",0,0.0409836065573771,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"221",8452,"2020-04-26",7,5,"b.1",0.714285714285714,0.819672131147541,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"222",9376,"2020-04-26",0,0,"b.1.1",0,0.00819672131147541,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"223",39173,"2020-04-26",7,2,"other",0.285714285714286,0.131147540983607,NA
"224",7262,"2020-04-27",0,0,"b",0,0.0515463917525773,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"225",8453,"2020-04-27",6,1,"b.1",0.166666666666667,0.731958762886598,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"226",9377,"2020-04-27",0,0,"b.1.1",0,0.0103092783505155,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"227",39174,"2020-04-27",6,5,"other",0.833333333333333,0.206185567010309,NA
"228",7263,"2020-04-28",0,0,"b",0,0.025974025974026,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"229",8454,"2020-04-28",5,5,"b.1",1,0.753246753246753,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"230",9378,"2020-04-28",0,0,"b.1.1",0,0.012987012987013,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"231",39175,"2020-04-28",0,0,"other",0,0.207792207792208,NA
"232",7264,"2020-04-29",0,0,"b",0,0.037037037037037,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"233",8455,"2020-04-29",0,0,"b.1",0,0.703703703703704,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"234",9379,"2020-04-29",0,0,"b.1.1",0,0.0185185185185185,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"235",39176,"2020-04-29",0,0,"other",0,0.240740740740741,NA
"236",7265,"2020-04-30",0,0,"b",0,0.0487804878048781,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"237",8456,"2020-04-30",0,0,"b.1",0,0.585365853658537,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"238",9380,"2020-04-30",0,0,"b.1.1",0,0.024390243902439,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"239",39177,"2020-04-30",4,4,"other",1,0.341463414634146,NA
"240",7266,"2020-05-01",0,0,"b",0,0.0344827586206897,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"241",8457,"2020-05-01",4,1,"b.1",0.25,0.482758620689655,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"242",9381,"2020-05-01",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"243",39178,"2020-05-01",4,3,"other",0.75,0.482758620689655,NA
